reaction_type,example,rxn_smiles_clean,reactants_smiles,products_smiles,conditions,row_num,success,elapsed_s,detected_reaction_type,confidence,reaction_key,reacted_motifs,formed_motifs,spectator_motifs,reactant_slot_evidence_motifs,product_motifs_reactive,quality_score,quality_level,quality_reasons,validation_method,validation_reason,event_fallback,event_families,events,anomalies,mechanisms,redox,role_summary_json,error
Esterification,Ethyl acetate,CC(=O)O.CCO>>CC(=O)OCC,CC(=O)O.CCO,CC(=O)OCC,,205,True,0.061,Esterification,1.0,|Alkyl-COOH|RCH2-OH -> Alkyl-COOR | spectators: R_acidic-H,Alkyl-COOH;RCH2-OH,Alkyl-COOR,R_acidic-H,Alkyl-COOH;RCH2-OH;R_acidic-H,Alkyl-COOR,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""category"": ""Alkyl-COOH"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Alkyl-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""RCH2-OH"", ""member_type"": ""RCH2-OH"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-OH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-OH"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Esterification,Ethyl benzoate,c1ccc(C(=O)O)cc1.OCC>>c1ccc(C(=O)OCC)cc1,c1ccc(C(=O)O)cc1.OCC,c1ccc(C(=O)OCC)cc1,,206,True,0.064,Esterification,1.0,|Ar-COOH|RCH2-OH -> Ar-COOR,Ar-COOH;RCH2-OH,Ar-COOR,,Ar-COOH;RCH2-OH,Ar-COOR,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""category"": ""Ar-COOH"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""RCH2-OH"", ""member_type"": ""RCH2-OH"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-OH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-OH"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Acyl chloride esterification,,CC(=O)Cl.CCO>>CC(=O)OCC,CC(=O)Cl.CCO,CC(=O)OCC,,207,True,0.066,Acylation_ester,1.0,|Alkyl-COCl|RCH2-OH -> Alkyl-COOR | bond_formed: C-O | bond_formed_labeled: C-O | bond_broken: C-Cl | spectators: R_acidic-H | events: LGDisp+C-O | mech: SN2+E2_competitor,Alkyl-COCl;RCH2-OH,Alkyl-COOR,R_acidic-H,Alkyl-COCl;RCH2-OH;R_acidic-H,Alkyl-COOR,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_o_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,SN2;E2_competitor,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-COCl"", ""member_type"": ""Alkyl-COCl"", ""name"": """"}], ""category"": ""Acyl-Cl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Acyl-Cl"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""alternative_functional_groups"": [{""category"": ""RCH2-OH"", ""member_type"": ""RCH2-OH"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-OH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-OH"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Amidation,Acetanilide,CC(=O)O.Nc1ccccc1>>CC(=O)Nc1ccccc1,CC(=O)O.Nc1ccccc1,CC(=O)Nc1ccccc1,,208,True,0.063,Amide_formation,1.0,|Alkyl-COOH|Ar-NH2 -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: R_acidic-H | events: Amid+C-N | mech: acyl_substitution,Alkyl-COOH;Ar-NH2,Ar-NHCOR,R_acidic-H,Alkyl-COOH;Ar-NH2;R_acidic-H,Ar-NHCOR,0.7,medium,amidation_without_explicit_activation_marker;multi_transform_record_possible,slot_based_confirmed,Pattern consistent with slot-based detection,,acyl_transfer;bond_formation,c_n_bond_formation;intermolecular_or_multi_component;amidation_like,amidation_without_explicit_activation_marker;multi_transform_record_possible,acyl_substitution,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""category"": ""Alkyl-COOH"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Alkyl-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""Ar-N*"", ""member_type"": ""Ar-N*"", ""name"": """"}], ""category"": ""Ar-NH2"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-NH2"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Amidation,N-ethylbenzamide,c1ccc(C(=O)O)cc1.NCC>>c1ccc(C(=O)NCC)cc1,c1ccc(C(=O)O)cc1.NCC,c1ccc(C(=O)NCC)cc1,,209,True,0.069,Amide_formation,1.0,|Ar-COOH|RCH2-NH2 -> Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | events: Amid+C-N | mech: acyl_substitution,Ar-COOH;RCH2-NH2,Alkyl-NHCOR;Ar-CONHR,,Ar-COOH;RCH2-NH2,Ar-CONHR,0.7,medium,amidation_without_explicit_activation_marker;multi_transform_record_possible,slot_based_confirmed,Pattern consistent with slot-based detection,,acyl_transfer;bond_formation,c_n_bond_formation;intermolecular_or_multi_component;amidation_like,amidation_without_explicit_activation_marker;multi_transform_record_possible,acyl_substitution,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""category"": ""Ar-COOH"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""RCH2-NH2"", ""member_type"": ""RCH2-NH2"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}], ""category"": ""Alkyl-NH2"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-NH2"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Hydrogenation,Ethylbenzene,C=Cc1ccccc1.[H][H]>>CCc1ccccc1,C=Cc1ccccc1.[H][H],CCc1ccccc1,,210,True,0.056,Alkene_Hydrogenation,1.0,|Ar-Alkenyl_terminal|Inorganic -> Ar-Alkyl | bond_formed: C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl]; C-C(ar) | bond_broken: C(ar)-C(ar); C-C,Ar-Alkenyl_terminal;Inorganic,Ar-Alkyl,,Ar-Alkenyl_terminal;Inorganic,Ar-Alkyl,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Alkenyl"", ""member_type"": ""Ar-Alkenyl"", ""name"": """"}], ""category"": ""Ar-Alkenyl_terminal"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-Alkenyl_terminal"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
Hydrogenation,Benzyl alcohol,c1ccc(C=O)cc1.[H][H]>>c1ccc(CO)cc1,c1ccc(C=O)cc1.[H][H],c1ccc(CO)cc1,,211,True,0.065,Reduction_carbonyl_to_alcohol,1.0,|Ar-CHO|Inorganic -> Bn-OH | bond_formed: C-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C(ar)-O | bond_broken: C(ar)-C(ar); C-O | events: C-O+C-C,Ar-CHO;Inorganic,Bn-OH,,Ar-CHO;Inorganic,Bn-OH,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_o_bond_formation;c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 0, ""reactants"": []}}",
Hydrogenation,Complete alkyne,C#Cc1ccccc1.[H][H]>>CCc1ccccc1,C#Cc1ccccc1.[H][H],CCc1ccccc1,,212,True,0.059,Unknown,0.0,|Ar-Alkynyl_terminal|Inorganic -> Ar-Alkyl,Ar-Alkynyl_terminal;Inorganic,Ar-Alkyl,,Ar-Alkynyl_terminal;Inorganic,Ar-Alkyl,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Alkynyl_terminal"", ""member_type"": ""Ar-Alkynyl_terminal"", ""name"": """"}], ""category"": ""Ar-Alkynyl"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Ar-Alkynyl"", ""name"": """", ""position"": 0, ""role"": null}]}}",
Hydrogenation,Nitro to amine,c1ccc([N+](=O)[O-])cc1.[H][H]>>c1ccc(N)cc1,c1ccc([N+](=O)[O-])cc1.[H][H],c1ccc(N)cc1,,213,True,0.051,Reduction_nitro,1.0,|Ar-NO2|Inorganic -> Ar-NH2,Ar-NO2;Inorganic,Ar-NH2,,Ar-NO2;Inorganic,Ar-NH2,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-NR2"", ""member_type"": ""Ar-NR2"", ""name"": """"}, {""category"": ""Ar-N*"", ""member_type"": ""Ar-N*"", ""name"": """"}], ""category"": ""Ar-NO2"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-NO2"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
Hydrogenation,"1,3-butadiene",C=CC=C.[H][H]>>CCCC,C=CC=C.[H][H],CCCC,,214,True,0.051,Unknown,0.0,|Alkenyl-Alkenyl|Inorganic -> Alkyl-H,Alkenyl-Alkenyl;Inorganic,Alkyl-H,,Alkenyl-Alkenyl;Inorganic,Alkyl-H,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 1, ""reactants"": [{""category"": ""Alkenyl-Alkenyl"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Alkenyl-Alkenyl"", ""name"": """", ""position"": 0, ""role"": null}]}}",
Hydrogenation,Nitrile to benzylamine,c1ccc(C#N)cc1.[H][H]>>c1ccc(CN)cc1,c1ccc(C#N)cc1.[H][H],c1ccc(CN)cc1,,215,True,0.058,Reduction_nitrile_to_amine,1.0,|Ar-CN|Inorganic -> Bn-NH2,Ar-CN;Inorganic,Bn-NH2,,Ar-CN;Inorganic,Bn-NH2,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 1, ""reactants"": [{""category"": ""Ar-CN"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-CN"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
Hydrogenation,Cyclohexanone to cyclohexanol,O=C1CCCCC1.[H][H]>>OC1CCCCC1,O=C1CCCCC1.[H][H],OC1CCCCC1,,216,True,0.064,Reduction_carbonyl_to_alcohol,1.0,|Inorganic|RCH2-COR|R_acidic-H -> R2CH-OH,Inorganic;RCH2-COR;R_acidic-H,R2CH-OH,,Inorganic;RCH2-COR;R_acidic-H,R2CH-OH,0.75,high,missing_bond_key,slot_based_confirmed,Pattern consistent with slot-based detection,,,,,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""RCH2-COR"", ""member_type"": ""RCH2-COR"", ""name"": """"}], ""category"": ""Alkyl-COR"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-COR"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
Hydrogenation,Cinnamic acid,C1=CC=C(C=C1)C=CC(=O)O.[H][H]>>c1ccc(CCC(=O)O)cc1,C1=CC=C(C=C1)C=CC(=O)O.[H][H],c1ccc(CCC(=O)O)cc1,,217,True,0.068,Alkene_Hydrogenation,1.0,|Alkenyl-COOH|Ar-Alkenyl|Inorganic -> Ar-Alkyl | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl]; C-C(ar); C-C(ar); C-C(ar) | bond_broken: C(ar)-C(ar); C(ar)-C(ar); C-C; C-C,Alkenyl-COOH;Ar-Alkenyl;Inorganic,Ar-Alkyl;RCH2-COOH;R_acidic-H,,Alkenyl-COOH;Ar-Alkenyl;Inorganic,Ar-Alkyl,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkenyl-COOH"", ""member_type"": ""Alkenyl-COOH"", ""name"": """"}], ""category"": ""Ar-Alkenyl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-Alkenyl"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
NaBH4,Benzaldehyde reduction,c1ccc(C=O)cc1.[Na+]>>c1ccc(CO)cc1,c1ccc(C=O)cc1.[Na+],c1ccc(CO)cc1,BH4-,218,True,0.059,Reduction_carbonyl_to_alcohol,1.0,|Ar-CHO|Inorganic -> Bn-OH | bond_formed: C-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C(ar)-O | bond_broken: C(ar)-C(ar); C-O | events: C-O+C-C,Ar-CHO;Inorganic,Bn-OH,,Ar-CHO;Inorganic,Bn-OH,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_o_bond_formation;c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 0, ""reactants"": []}}",
NaBH4,Acetophenone,CC(=O)c1ccccc1.[Na+]>>CC(O)c1ccccc1,CC(=O)c1ccccc1.[Na+],CC(O)c1ccccc1,BH4-,219,True,0.064,Reduction_carbonyl_to_alcohol,1.0,|Ar-COR|Inorganic -> R2CH-OH | bond_formed: C-C(ar); C-C(ar); C-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C(ar)-O | bond_broken: C-C; C-O; C(ar)-C(ar); C(ar)-C(ar) | events: C-O+C-C,Ar-COR;Inorganic;R_acidic-H,Ar-Alkyl;R2CH-OH,,Ar-COR;Inorganic,R2CH-OH,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_o_bond_formation;c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-COR"", ""member_type"": ""Alkyl-COR"", ""name"": """"}], ""category"": ""Ar-COR"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-COR"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
LiAlH4,Ketone reduction,c1ccc(C(=O)C)cc1.[Li+]>>c1ccc(C(O)C)cc1,c1ccc(C(=O)C)cc1.[Li+],c1ccc(C(O)C)cc1,AlH4-,220,True,0.063,Reduction_carbonyl_to_alcohol,1.0,|Ar-COR|Inorganic -> R2CH-OH | bond_formed: C-C(ar); C-C(ar); C-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C(ar)-O | bond_broken: C-C; C-O; C(ar)-C(ar); C(ar)-C(ar) | events: C-O+C-C,Ar-COR;Inorganic;R_acidic-H,Ar-Alkyl;R2CH-OH,,Ar-COR;Inorganic,R2CH-OH,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_o_bond_formation;c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Alkyl-COR"", ""member_type"": ""Alkyl-COR"", ""name"": """"}], ""category"": ""Ar-COR"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-COR"", ""name"": """", ""position"": 0, ""role"": ""substrate""}]}}",
