schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-171-CAS-434381,155,review,incomplete_condition_identity,O=[N+]([O-])c1cc(Cl)ccc1Cl.CCOc1ccc(N)c(S)c1>>CCOc1ccc(N)c(Sc2ccc(Cl)cc2[N+](=O)[O-])c1,exact_product_reconstruction,Ar–Cl + Ar–SH → Ar–S–Ar,exact_product,85.0,COND1:catalyst=unknown|reagent=127-09-3|solvent=64-17-5,False,,127-09-3,64-17-5,Ar–Cl,Ar,Cl,ortho_substituted,neutral,challenging_heteroatom_activation|competing_reactive_handle,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 9, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom9:site1""}, ""endpoint_2"": {""atom_index"": 9, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom9:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|ether|nitro|primary_amine|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [""Ar–Cl""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.2}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitro"", ""label"": ""NO2"", ""tags"": [""electron_withdrawing"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom9:site1"", ""spectator_group_ids"": [""aryl_halide"", ""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""Ar–NH2""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.2}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 3, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom9:site1"", ""spectator_group_ids"": [""ether"", ""primary_amine""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Phosphorus, Sulfur and Silicon and the Related Elements (2003), 178(12), 2671-2678",
1.1,31-171-CAS-4430017,156,review,incomplete_condition_identity,SCCN1CCCC1.O=C(c1ccc(F)cc1)c1c(-c2ccc(OCCN3CCCC3)cc2)sc2ccccc12>>O=C(c1ccc(SCCN2CCCC2)cc1)c1c(-c2ccc(OCCN3CCCC3)cc2)sc2ccccc12,exact_product_reconstruction,Ar–F + R–SH → Ar–S–R,exact_product,73.0,COND1:catalyst=unknown|reagent=7646-69-7|solvent=68-12-2,False,,7646-69-7,68-12-2,Ar–F,Ar,F,open,neutral,challenging_heteroatom_activation,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|ketone|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.333}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""ketone"", ""label"": ""C(O)R2"", ""tags"": [""electrophilic"", ""reduction_sensitive"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""ether"", ""ketone"", ""tertiary_amine""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.2}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 3, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""tertiary_amine""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Medicinal Chemistry (2000), 43(4), 649-663",
1.1,31-171-CAS-4772335,158,review,incomplete_condition_identity,Fc1c(F)c(F)c(-c2ccccc2)c(F)c1F.C=CCS>>C=CCSc1c(F)c(F)c(-c2ccccc2)c(F)c1F,exact_product_reconstruction,Ar–F + R–SH → Ar–S–R,exact_product,96.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=68-12-2,False,,584-08-7,68-12-2,Ar–F,Ar,F,ortho_hindered,neutral,challenging_heteroatom_activation|competing_reactive_handle,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 3, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alkene|aryl_halide,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""aryl_halide""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 2, ""group_id"": ""alkene"", ""label"": ""C=C"", ""tags"": [""oxidation_sensitive"", ""reduction_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [""alkene""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Fluorine Chemistry (2010), 131(12), 1327-1337",
1.1,31-171-CAS-4891785,159,review,missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Cc1ccc(S)cc1.O=[N+]([O-])c1ccc(I)cc1>>Cc1ccc(Sc2ccc(N)cc2)cc1,reactant_grammar_only,Ar–I + Ar–SH →,source_family_reactant_only,89.0,COND1:catalyst=1317-39-1|reagent=16940-66-2+865-47-4|solvent=56-81-5,True,1317-39-1,16940-66-2|865-47-4,56-81-5,,,,,,,,,,,,,,,,"ChemCatChem (2014), 6(10), 2929-2936","green chemistry-solvent, solid-supported catalyst, catalyst prepared and used, poly (vinylpyrrolidone) support used"
1.1,31-171-CAS-4892513,160,review,incomplete_condition_identity,O=[N+]([O-])c1ccc(F)cc1.COc1cccc(S)c1>>COc1cccc(Sc2ccc([N+](=O)[O-])cc2)c1,exact_product_reconstruction,Ar–F + Ar–SH → Ar–S–Ar,exact_product,97.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=75-05-8,False,,584-08-7,75-05-8,Ar–F,Ar,F,open,neutral,challenging_heteroatom_activation,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 6, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""endpoint_2"": {""atom_index"": 7, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom7:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom7:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Bioorganic & Medicinal Chemistry Letters (2004), 14(4), 1023-1026",
1.1,31-171-CAS-4995740,161,review,incomplete_condition_identity,Cc1ccc(I)cc1.CNC(=O)c1ccccc1S>>CNC(=O)c1ccccc1Sc1ccc(C)cc1,exact_product_reconstruction,Ar–I + Ar–SH → Ar–S–Ar,exact_product,74.0,COND1:catalyst=unknown|reagent=1317-39-1+7647-01-0+7783-06-4|solvent=110-86-1+64-17-5+7732-18-5,False,,1317-39-1|7647-01-0|7783-06-4,110-86-1|64-17-5|7732-18-5,Ar–I,Ar,I,open,neutral,,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 4, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom4:site0""}, ""endpoint_2"": {""atom_index"": 10, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom10:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""R–C(O)–NHR""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 3, ""group_id"": ""amide"", ""label"": ""CONR2"", ""tags"": [""metal_binding"", ""hydrogen_bond_acceptor""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom10:site1"", ""spectator_group_ids"": [""amide""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of the Chemical Society, Perkin Transactions 2 (2001), (3), 339-349",
1.1,31-171-CAS-5666175,163,review,incomplete_condition_identity,Cc1ccc(I)cc1.FC(F)(F)S.[Cu]>>Cc1ccc(SC(F)(F)F)cc1,exact_product_reconstruction,Ar–I + R–SH → Ar–S–R,exact_product,89.0,COND1:catalyst=unknown|reagent=unknown|solvent=80-73-9,False,,,80-73-9,Ar–I,Ar,I,open,neutral,,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 4, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom4:site0""}, ""endpoint_2"": {""atom_index"": 4, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom4:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Chemistry - A European Journal (2016), 22(3), 858-863",sealed tube used
1.1,31-171-CAS-5791398,164,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Sc1ccccc1.O=[N+]([O-])c1c(F)cccc1F>>O=[N+]([O-])c1c(Sc2ccccc2)cccc1Sc1ccccc1,reactant_grammar_only,Ar–F + Ar–SH →,source_family_reactant_only,90.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=68-12-2,False,,584-08-7,68-12-2,,,,,,,,,,,,,,,,"ChemMedChem (2011), 6(2), 292-301",
1.1,31-171-CAS-583244,165,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Fc1c(F)c(F)c(F)c(F)c1F.CCCCCCCCCCCCCCCCS>>CCCCCCCCCCCCCCCCSc1c(F)c(F)c(SCCCCCCCCCCCCCCCC)c(F)c1F,reactant_grammar_only,Ar–F + R–SH →,source_family_reactant_only,94.0,COND1:catalyst=unknown|reagent=1112-67-0+534-17-8|solvent=109-99-9,False,,1112-67-0|534-17-8,109-99-9,,,,,,,,,,,,,,,,"New Journal of Chemistry (2008), 32(1), 94-98",in-situ generated reactant
1.1,31-171-CAS-5845024,166,review,incomplete_condition_identity|multiple_products,Sc1ccccc1.[Na].CNC(=O)c1ccc(F)cc1F>>CNC(=O)c1ccc(F)cc1Sc1ccccc1.CNC(=O)c1ccc(Sc2ccccc2)cc1F,exact_product_reconstruction,Ar–F + Ar–SH → Ar–S–Ar,exact_product,70.0,COND1:catalyst=unknown|reagent=unknown|solvent=71-23-8,False,,,71-23-8,Ar–F,Ar,F,open,neutral,challenging_heteroatom_activation|competing_reactive_handle,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 7, ""component_index"": 2, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom7:site1""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|aryl_halide,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F"", ""R–C(O)–NHR""], ""component_index"": 2, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom7:site1"", ""spectator_group_ids"": [""amide"", ""aryl_halide""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Tetrahedron Letters (2010), 51(23), 3041-3044","regioselective, optimized on solvent and reaction temperature and time, optimization study"
