reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-012-CAS-23894548,31-012-CAS-23894548,Reaction_20251105_2034.rdf,Thioether formation,7,,,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1,COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1>>COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst,"Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji","European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst | Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji | European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","112-55-0, 3319-15-1","88288-58-8, 2674142-85-7",,18822-50-9,75-09-2,,,,silica supported,,,1,1,7,91,,,,,,"{""1"": 7, ""2"": 91}","[{""index"": 1, ""cas_rn"": ""112-55-0"", ""smiles"": ""CCCCCCCCCCCCS""}, {""index"": 2, ""cas_rn"": ""3319-15-1"", ""smiles"": ""COc1ccc(C(C)O)cc1""}]","[{""index"": 1, ""cas_rn"": ""88288-58-8"", ""yield_pct"": ""7"", ""smiles"": ""COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""2674142-85-7"", ""yield_pct"": ""91"", ""smiles"": ""CCCCCCCCCCCCSC(C)c1ccc(OC)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""18822-50-9"", ""amd"": ""silica supported""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","chemoselective, solid-supported catalyst, products depend on reaction conditions, alternative preparation shown, silica support used, catalyst prepared and used, recyclable catalyst used, reusable catalyst used",
31-026-CAS-19137767,31-026-CAS-19137767,Reaction_20251105_2033 (2).rdf,Thioether formation,81,,,SCc1ccccc1.Nc1ccc(C(O)c2ccccc2)cc1,Nc1ccc(C(SCc2ccccc2)c2ccccc2)cc1,SCc1ccccc1.Nc1ccc(C(O)c2ccccc2)cc1>>Nc1ccc(C(SCc2ccccc2)c2ccccc2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 25782-57-4",2242735-45-9,,104-15-4,75-05-8,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""25782-57-4"", ""smiles"": ""Nc1ccc(C(O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-45-9"", ""yield_pct"": ""81"", ""smiles"": ""Nc1ccc(C(SCc2ccccc2)c2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137769,31-026-CAS-19137769,Reaction_20251105_2033.rdf,Thioether formation,97,,,OC(c1ccccc1)c1ccccc1.SCc1ccccc1,c1ccc(CSC(c2ccccc2)c2ccccc2)cc1,OC(c1ccccc1)c1ccccc1.SCc1ccccc1>>c1ccc(CSC(c2ccccc2)c2ccccc2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","91-01-0, 100-53-8",6622-09-9,,104-15-4,75-05-8,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""91-01-0"", ""smiles"": ""OC(c1ccccc1)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""6622-09-9"", ""yield_pct"": ""97"", ""smiles"": ""c1ccc(CSC(c2ccccc2)c2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137770,31-026-CAS-19137770,Reaction_20251105_2033 (1).rdf,Thioether formation,85,,,SCc1ccccc1.Oc1cccc(C(O)c2ccccc2)c1,Oc1cccc(C(SCc2ccccc2)c2ccccc2)c1,SCc1ccccc1.Oc1cccc(C(O)c2ccccc2)c1>>Oc1cccc(C(SCc2ccccc2)c2ccccc2)c1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 7765-98-2",2242735-47-1,,104-15-4,75-05-8,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""7765-98-2"", ""smiles"": ""Oc1cccc(C(O)c2ccccc2)c1""}]","[{""index"": 1, ""cas_rn"": ""2242735-47-1"", ""yield_pct"": ""85"", ""smiles"": ""Oc1cccc(C(SCc2ccccc2)c2ccccc2)c1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137771,31-026-CAS-19137771,Reaction_20251105_2033.rdf,Thioether formation,97,,,SCc1ccccc1.COc1ccc(C(O)c2ccc(OC)cc2)cc1,COc1ccc(C(SCc2ccccc2)c2ccc(OC)cc2)cc1,SCc1ccccc1.COc1ccc(C(O)c2ccc(OC)cc2)cc1>>COc1ccc(C(SCc2ccccc2)c2ccc(OC)cc2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 728-87-0",720671-76-1,,104-15-4,75-05-8,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""728-87-0"", ""smiles"": ""COc1ccc(C(O)c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""720671-76-1"", ""yield_pct"": ""97"", ""smiles"": ""COc1ccc(C(SCc2ccccc2)c2ccc(OC)cc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137772,31-026-CAS-19137772,Reaction_20251105_2033 (1).rdf,Thioether formation,86,,,SCc1ccccc1.COc1ccc(C(O)c2ccccc2O)cc1,COc1ccc(C(SCc2ccccc2)c2ccccc2O)cc1,SCc1ccccc1.COc1ccc(C(O)c2ccccc2O)cc1>>COc1ccc(C(SCc2ccccc2)c2ccccc2O)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 340732-72-1",2242735-48-2,,104-15-4,75-05-8,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""340732-72-1"", ""smiles"": ""COc1ccc(C(O)c2ccccc2O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-48-2"", ""yield_pct"": ""86"", ""smiles"": ""COc1ccc(C(SCc2ccccc2)c2ccccc2O)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137773,31-026-CAS-19137773,Reaction_20251105_2033 (2).rdf,Thioether formation,84,,,SCc1ccccc1.COc1ccc(C(O)c2cccc(C)c2)cc1,COc1ccc(C(SCc2ccccc2)c2cccc(C)c2)cc1,SCc1ccccc1.COc1ccc(C(O)c2cccc(C)c2)cc1>>COc1ccc(C(SCc2ccccc2)c2cccc(C)c2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 37825-77-7",2242735-49-3,,104-15-4,75-05-8,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""37825-77-7"", ""smiles"": ""COc1ccc(C(O)c2cccc(C)c2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-49-3"", ""yield_pct"": ""84"", ""smiles"": ""COc1ccc(C(SCc2ccccc2)c2cccc(C)c2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137774,31-026-CAS-19137774,Reaction_20251105_2033.rdf,Thioether formation,93,,,SCc1ccccc1.COc1ccc(C(O)c2ccc3ccccc3c2)cc1,COc1ccc(C(SCc2ccccc2)c2ccc3ccccc3c2)cc1,SCc1ccccc1.COc1ccc(C(O)c2ccc3ccccc3c2)cc1>>COc1ccc(C(SCc2ccccc2)c2ccc3ccccc3c2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 32891-90-0",2242735-50-6,,104-15-4,75-05-8,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""32891-90-0"", ""smiles"": ""COc1ccc(C(O)c2ccc3ccccc3c2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-50-6"", ""yield_pct"": ""93"", ""smiles"": ""COc1ccc(C(SCc2ccccc2)c2ccc3ccccc3c2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137775,31-026-CAS-19137775,Reaction_20251105_2033 (2).rdf,Thioether formation,81,,,SCc1ccccc1.COc1ccc(C(O)c2cccc(F)c2)cc1,COc1ccc(C(SCc2ccccc2)c2cccc(F)c2)cc1,SCc1ccccc1.COc1ccc(C(O)c2cccc(F)c2)cc1>>COc1ccc(C(SCc2ccccc2)c2cccc(F)c2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 38158-78-0",2242735-51-7,,104-15-4,75-05-8,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""38158-78-0"", ""smiles"": ""COc1ccc(C(O)c2cccc(F)c2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-51-7"", ""yield_pct"": ""81"", ""smiles"": ""COc1ccc(C(SCc2ccccc2)c2cccc(F)c2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137776,31-026-CAS-19137776,Reaction_20251105_2033 (1).rdf,Thioether formation,90,,,SCc1ccccc1.COc1ccc(C(O)c2ccc(C(F)(F)F)cc2)cc1,COc1ccc(C(SCc2ccccc2)c2ccc(C(F)(F)F)cc2)cc1,SCc1ccccc1.COc1ccc(C(O)c2ccc(C(F)(F)F)cc2)cc1>>COc1ccc(C(SCc2ccccc2)c2ccc(C(F)(F)F)cc2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 87901-71-1",2242735-52-8,,104-15-4,75-05-8,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""87901-71-1"", ""smiles"": ""COc1ccc(C(O)c2ccc(C(F)(F)F)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-52-8"", ""yield_pct"": ""90"", ""smiles"": ""COc1ccc(C(SCc2ccccc2)c2ccc(C(F)(F)F)cc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137777,31-026-CAS-19137777,Reaction_20251105_2033 (1).rdf,Thioether formation,85,,,SCc1ccccc1.Oc1ccc(C(O)c2ccc(Cl)cc2)cc1,Oc1ccc(C(SCc2ccccc2)c2ccc(Cl)cc2)cc1,SCc1ccccc1.Oc1ccc(C(O)c2ccc(Cl)cc2)cc1>>Oc1ccc(C(SCc2ccccc2)c2ccc(Cl)cc2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 164852-89-5",2242735-53-9,,104-15-4,75-05-8,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""164852-89-5"", ""smiles"": ""Oc1ccc(C(O)c2ccc(Cl)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-53-9"", ""yield_pct"": ""85"", ""smiles"": ""Oc1ccc(C(SCc2ccccc2)c2ccc(Cl)cc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137783,31-026-CAS-19137783,Reaction_20251105_2033 (2).rdf,Thioether formation,83,,,SCc1ccccc1.COc1ccc(C(O)C#Cc2ccccc2)cc1,COc1ccc(C(C#Cc2ccccc2)SCc2ccccc2)cc1,SCc1ccccc1.COc1ccc(C(O)C#Cc2ccccc2)cc1>>COc1ccc(C(C#Cc2ccccc2)SCc2ccccc2)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 102990-13-6",2242735-57-3,,104-15-4,75-05-8,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""102990-13-6"", ""smiles"": ""COc1ccc(C(O)C#Cc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-57-3"", ""yield_pct"": ""83"", ""smiles"": ""COc1ccc(C(C#Cc2ccccc2)SCc2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137784,31-026-CAS-19137784,Reaction_20251105_2033 (1).rdf,Thioether formation,85,,,SCc1ccccc1.COc1ccc2c(c1)CCCC2O,COc1ccc2c(c1)CCCC2SCc1ccccc1,SCc1ccccc1.COc1ccc2c(c1)CCCC2O>>COc1ccc2c(c1)CCCC2SCc1ccccc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 16821-32-2",2242735-58-4,,104-15-4,75-05-8,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""16821-32-2"", ""smiles"": ""COc1ccc2c(c1)CCCC2O""}]","[{""index"": 1, ""cas_rn"": ""2242735-58-4"", ""yield_pct"": ""85"", ""smiles"": ""COc1ccc2c(c1)CCCC2SCc1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137786,31-026-CAS-19137786,Reaction_20251105_2033 (1).rdf,Thioether formation,86,,,SCc1ccccc1.CC(O)c1ccc(O)cc1,CC(SCc1ccccc1)c1ccc(O)cc1,SCc1ccccc1.CC(O)c1ccc(O)cc1>>CC(SCc1ccccc1)c1ccc(O)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 2380-91-8",2242735-60-8,,104-15-4,75-05-8,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""2380-91-8"", ""smiles"": ""CC(O)c1ccc(O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-60-8"", ""yield_pct"": ""86"", ""smiles"": ""CC(SCc1ccccc1)c1ccc(O)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137788,31-026-CAS-19137788,Reaction_20251105_2033 (1).rdf,Thioether formation,88,,,SCc1ccccc1.CCCCCC(O)c1ccc(O)cc1,CCCCCC(SCc1ccccc1)c1ccc(O)cc1,SCc1ccccc1.CCCCCC(O)c1ccc(O)cc1>>CCCCCC(SCc1ccccc1)c1ccc(O)cc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 121384-26-7",2242735-62-0,,104-15-4,75-05-8,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""121384-26-7"", ""smiles"": ""CCCCCC(O)c1ccc(O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2242735-62-0"", ""yield_pct"": ""88"", ""smiles"": ""CCCCCC(SCc1ccccc1)c1ccc(O)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137789,31-026-CAS-19137789,Reaction_20251105_2034.rdf,Thioether formation,71,,,SCc1ccccc1.COc1ccc(C(C)O)c(OC)c1OC,COc1ccc(C(C)SCc2ccccc2)c(OC)c1OC,SCc1ccccc1.COc1ccc(C(C)O)c(OC)c1OC>>COc1ccc(C(C)SCc2ccccc2)c(OC)c1OC,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","100-53-8, 41038-42-0",2242735-63-1,,104-15-4,75-05-8,,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""100-53-8"", ""smiles"": ""SCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""41038-42-0"", ""smiles"": ""COc1ccc(C(C)O)c(OC)c1OC""}]","[{""index"": 1, ""cas_rn"": ""2242735-63-1"", ""yield_pct"": ""71"", ""smiles"": ""COc1ccc(C(C)SCc2ccccc2)c(OC)c1OC""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-19137790,31-026-CAS-19137790,Reaction_20251105_2033 (1).rdf,Thioether formation,91,,,OC(c1ccccc1)c1ccccc1.COC(=O)c1ccccc1S,COC(=O)c1ccccc1SC(c1ccccc1)c1ccccc1,OC(c1ccccc1)c1ccccc1.COC(=O)c1ccccc1S>>COC(=O)c1ccccc1SC(c1ccccc1)c1ccccc1,Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers,"Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine","Organic Letters (2018), 20(17), 5247-5250","Visible-Light-Triggered C-C and C-N Bond Formation by C-S Bond Cleavage of Benzylic Thioethers | Lanzi, Matteo; Merad, Jeremy; Boyarskaya, Dina V.; Maestri, Giovanni; Allain, Clemence; Masson, Geraldine | Organic Letters (2018), 20(17), 5247-5250","91-01-0, 4892-02-8",2242735-64-2,,104-15-4,75-05-8,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""91-01-0"", ""smiles"": ""OC(c1ccccc1)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""4892-02-8"", ""smiles"": ""COC(=O)c1ccccc1S""}]","[{""index"": 1, ""cas_rn"": ""2242735-64-2"", ""yield_pct"": ""91"", ""smiles"": ""COC(=O)c1ccccc1SC(c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""104-15-4""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
