reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-085-CAS-18526277,31-085-CAS-18526277,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,16,,,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O,CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O>>CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,"Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles","Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi","Heterocycles (2017), 94(8), 1479-1505","Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles | Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi | Heterocycles (2017), 94(8), 1479-1505","120-72-9, 89201-18-3","1316302-66-5, 1883769-19-4",,,67-56-1,,,,,,,1,1,16,80,,,,,,"{""1"": 16, ""2"": 80}","[{""index"": 1, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 2, ""cas_rn"": ""89201-18-3"", ""smiles"": ""CC(=O)C(=CC(=O)c1ccccc1)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1316302-66-5"", ""yield_pct"": ""16"", ""smiles"": ""CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12""}, {""index"": 2, ""cas_rn"": ""1883769-19-4"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]","Michael addition, alternate reaction conditions also shown",
31-309-CAS-14363107,31-309-CAS-14363107,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,75,,,Nc1ccc(Cl)c(Cl)c1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccc(Cl)c(Cl)c1,Nc1ccc(Cl)c(Cl)c1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccc(Cl)c(Cl)c1,Vitamin B1 as a metal-free organocatalyst for greener Paal-Knorr pyrrole synthesis,"Darabi, Hossein Reza; Aghapoor, Kioumars; Darestani Farahani, Abbas; Mohsenzadeh, Farshid","Environmental Chemistry Letters (2012), 10(4), 369-375","Vitamin B1 as a metal-free organocatalyst for greener Paal-Knorr pyrrole synthesis | Darabi, Hossein Reza; Aghapoor, Kioumars; Darestani Farahani, Abbas; Mohsenzadeh, Farshid | Environmental Chemistry Letters (2012), 10(4), 369-375","95-76-1, 110-13-4",866152-52-5,,59-43-8,64-17-5,,,,,,"General/Typical Procedure: General procedure for the acid-catalyzed Paal-Knorr pyrrole cyclocondensation Vitamin B1 (0.05 mmol) was well stirred in ethanol (2 mL) for a few minutes. Primary amine (1 mmol) and hexane-2,5-dione (1.2 mmol) were then added, and the mixture was stirred at room temperature for 1 h. The progress of the reaction was monitored by thin-layer chromatography or gas chromatography. The organic medium was removed with a rotary evaporator under reduced pressure. Water (5 mL) was added to the resulting solid mixture and extracted with ethyl acetate to afford the product 1. The crude product was passed through a short column of neutral alumina [eluted with ethyl acetate/hexane (3:7)] to give the pure products. Entry 1m, yield 75%.",1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""95-76-1"", ""smiles"": ""Nc1ccc(Cl)c(Cl)c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""866152-52-5"", ""yield_pct"": ""75"", ""smiles"": ""Cc1ccc(C)n1-c1ccc(Cl)c(Cl)c1""}]",[],"[{""index"": 1, ""cas_rn"": ""59-43-8""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry-catalyst, conversion, 82%, Paal-Knorr pyrrole synthesis",
31-309-CAS-14416403,31-309-CAS-14416403,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,98,,,COc1ccc(N)cc1.CC(=O)CCC(C)=O,COc1ccc(-n2c(C)ccc2C)cc1,COc1ccc(N)cc1.CC(=O)CCC(C)=O>>COc1ccc(-n2c(C)ccc2C)cc1,The application of iron (III) phosphate in the synthesis of N-substituted pyrroles,"Samadi, Marjan; Behbahani, Farahnaz K.","Journal of the Chilean Chemical Society (2015), 60(2), 2881-2884","The application of iron (III) phosphate in the synthesis of N-substituted pyrroles | Samadi, Marjan; Behbahani, Farahnaz K. | Journal of the Chilean Chemical Society (2015), 60(2), 2881-2884","104-94-9, 110-13-4",5044-27-9,,10045-86-0,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""104-94-9"", ""smiles"": ""COc1ccc(N)cc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-27-9"", ""yield_pct"": ""98"", ""smiles"": ""COc1ccc(-n2c(C)ccc2C)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""10045-86-0""}]",[],"green chemistry, no solvent, reusable catalyst, Paal-Knorr reaction",
31-309-CAS-14417604,31-309-CAS-14417604,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,96,,,COc1ccc(N)cc1.CC(=O)CCC(C)=O,COc1ccc(-n2c(C)ccc2C)cc1,COc1ccc(N)cc1.CC(=O)CCC(C)=O>>COc1ccc(-n2c(C)ccc2C)cc1,An efficient and green procedure for synthesis of pyrrole derivatives by Paal-Knorr condensation using sodium dodecyl sulfate in aqueous micellar,"Veisi, Hojat; Azadbakht, Reza; Ezadifar, Mehdi; Hemmati, Saba","Journal of Heterocyclic Chemistry (2013), 50(S1), E241-E246","An efficient and green procedure for synthesis of pyrrole derivatives by Paal-Knorr condensation using sodium dodecyl sulfate in aqueous micellar | Veisi, Hojat; Azadbakht, Reza; Ezadifar, Mehdi; Hemmati, Saba | Journal of Heterocyclic Chemistry (2013), 50(S1), E241-E246","104-94-9, 110-13-4",5044-27-9,,151-21-3,7732-18-5,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""104-94-9"", ""smiles"": ""COc1ccc(N)cc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-27-9"", ""yield_pct"": ""96"", ""smiles"": ""COc1ccc(-n2c(C)ccc2C)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""151-21-3""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry, green chemistry-solvent, Paal-Knorr pyrrole synthesis",
31-309-CAS-14531386,31-309-CAS-14531386,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,83,,,NCc1ccccc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1Cc1ccccc1,NCc1ccccc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1Cc1ccccc1,Simple Synthesis of Pyrroles Under Solvent-Free Conditions,"De, Surya K.","Synthetic Communications (2008), 38(16), 2768-2774","Simple Synthesis of Pyrroles Under Solvent-Free Conditions | De, Surya K. | Synthetic Communications (2008), 38(16), 2768-2774","100-46-9, 110-13-4",5044-20-2,,52093-27-3,,,,,,,"General/Typical Procedure: Typical Procedure A mixture of hexane-2,5-dione (684 mg, 6 mmol), aniline (465 mg, 5 mmol), and Pr(OTf)3 (294mg, 10mol%) was stirred at room temperature under solvent-free conditions for 2 h. After completion of the reaction, as indicated by thin layer chromotography (TLC), the reaction mixture was diluted with ethyl acetate. The organic layer was washed with brine, dried (MgSO4), and concentrated in vacuo. The residue was purified by silica-gel column chromatography (15% ethyl acetate in hexane) to afford the pure product (735 mg) in 86% yield. All compounds are known and were identified by comparison with those of the authentic samples.[9-15] 1-Benzyl-2,5-dimethyl-1H-pyrrole (2e, entry 5): Yield 83%. Mp 43-45°C, 1H NMR (300 MHz, CDCl3) δ 2.18 (s, 6 H), 5.04 (s, 2 H), 5.89 (s, 2 H), 6.90-6.95 (m, 2 H), 7.20-7.41 (m, 3 H). HRMS calcd. for C13H15N: 185.1205; found: 185.1204. Anal. calcd. for C13H15N: C, 84.28; H, 8.16; N, 7.56. Found: C, 84.32; H, 8.21; N, 7.61.",1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""100-46-9"", ""smiles"": ""NCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-20-2"", ""yield_pct"": ""83"", ""smiles"": ""Cc1ccc(C)n1Cc1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""52093-27-3""}]",[],no solvent,
31-309-CAS-14609617,31-309-CAS-14609617,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,1,,,Nc1ccc([N+](=O)[O-])cc1.COc1ccc(N)cc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1.COc1ccc(-n2c(C)ccc2C)cc1,Nc1ccc([N+](=O)[O-])cc1.COc1ccc(N)cc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1.COc1ccc(-n2c(C)ccc2C)cc1,Unique chemoselective Paal-Knorr reaction catalyzed by MgI2 etherate under solvent-free conditions,"Zhang, Xingxian; Weng, Guodong; Zhang, Yongdong; Li, Pengcheng","Tetrahedron (2015), 71(18), 2595-2602","Unique chemoselective Paal-Knorr reaction catalyzed by MgI2 etherate under solvent-free conditions | Zhang, Xingxian; Weng, Guodong; Zhang, Yongdong; Li, Pengcheng | Tetrahedron (2015), 71(18), 2595-2602","100-01-6, 104-94-9, 110-13-4","5044-22-4, 5044-27-9",,1698053-05-2,,,,,,,,1,1,1,95,,,,,,"{""1"": 1, ""2"": 95}","[{""index"": 1, ""cas_rn"": ""100-01-6"", ""smiles"": ""Nc1ccc([N+](=O)[O-])cc1""}, {""index"": 2, ""cas_rn"": ""104-94-9"", ""smiles"": ""COc1ccc(N)cc1""}, {""index"": 3, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-22-4"", ""yield_pct"": ""1"", ""smiles"": ""Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1""}, {""index"": 2, ""cas_rn"": ""5044-27-9"", ""yield_pct"": ""95"", ""smiles"": ""COc1ccc(-n2c(C)ccc2C)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1698053-05-2""}]",[],"chemoselective, green chemistry, no solvent, Paal-Knorr reaction, alternative preparation shown",
31-309-CAS-14638332,31-309-CAS-14638332,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,98,,,CC(=O)CCC(C)=O.Nc1cccc2cc3ccccc3cc12,Cc1ccc(C)n1-c1cccc2cc3ccccc3cc12,CC(=O)CCC(C)=O.Nc1cccc2cc3ccccc3cc12>>Cc1ccc(C)n1-c1cccc2cc3ccccc3cc12,Polystyrenesulfonate-catalyzed synthesis of novel pyrroles through Paal-Knorr reaction,"Banik, Mandira; Ramirez, Bianca; Reddy, Ashwini; Bandyopadhyay, Debasish; Banik, Bimal K.","Organic and Medicinal Chemistry Letters (2012), 2(1), 11, 4 pp.","Polystyrenesulfonate-catalyzed synthesis of novel pyrroles through Paal-Knorr reaction | Banik, Mandira; Ramirez, Bianca; Reddy, Ashwini; Bandyopadhyay, Debasish; Banik, Bimal K. | Organic and Medicinal Chemistry Letters (2012), 2(1), 11, 4 pp.","110-13-4, 610-49-1",357657-04-6,144-55-8,50851-57-5,"64-17-5, 7732-18-5",,,,,,"General/Typical Procedure: General procedure for the synthesis of pyrroles (3) Amine (1.0 mmol), 2,5-hexanedione (1.2 mmol) and polystyrene sulfonate (18 wt. % solution in water) in water/ethanol (1:1) mixture was stirred at room temperature as specified in Table 1 and the progress of the reaction was monitored by TLC every 30 min. After completion of the reaction (Table 1) the reaction mixture was basified with aqueous sodium bicarbonate solution and extracted with dichloromethane. The organic layer was then washed with brine, dried with sodium sulphate and evaporated to isolate the pure product. Yield 98%",2,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""610-49-1"", ""smiles"": ""Nc1cccc2cc3ccccc3cc12""}]","[{""index"": 1, ""cas_rn"": ""357657-04-6"", ""yield_pct"": ""98"", ""smiles"": ""Cc1ccc(C)n1-c1cccc2cc3ccccc3cc12""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]","[{""index"": 1, ""cas_rn"": ""50851-57-5""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr reaction,
31-309-CAS-14640586,31-309-CAS-14640586,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,82,,,CC(=O)CCC(C)=O.Nc1cccc2ccccc12,Cc1ccc(C)n1-c1cccc2ccccc12,CC(=O)CCC(C)=O.Nc1cccc2ccccc12>>Cc1ccc(C)n1-c1cccc2ccccc12,An approach to the Paal-Knorr pyrroles synthesis in the presence of β-cyclodextrin in aqueous media,"Duan, Fu-Jun; Ding, Jin-Chang; Deng, Hong-Juan; Chen, Ding-Ben; Chen, Jiu-Xi; Liu, Miao-Chang; Wu, Hua-Yue","Chinese Chemical Letters (2013), 24(9), 793-796","An approach to the Paal-Knorr pyrroles synthesis in the presence of β-cyclodextrin in aqueous media | Duan, Fu-Jun; Ding, Jin-Chang; Deng, Hong-Juan; Chen, Ding-Ben; Chen, Jiu-Xi; Liu, Miao-Chang; Wu, Hua-Yue | Chinese Chemical Letters (2013), 24(9), 793-796","110-13-4, 134-32-7",18494-86-5,,7585-39-9,7732-18-5,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""134-32-7"", ""smiles"": ""Nc1cccc2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""18494-86-5"", ""yield_pct"": ""82"", ""smiles"": ""Cc1ccc(C)n1-c1cccc2ccccc12""}]",[],"[{""index"": 1, ""cas_rn"": ""7585-39-9""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr reaction,
31-309-CAS-14654722,31-309-CAS-14654722,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,83,,,CC(=O)CCC(C)=O.C#CCN,C#CCn1c(C)ccc1C,CC(=O)CCC(C)=O.C#CCN>>C#CCn1c(C)ccc1C,Unique chemoselective Paal-Knorr reaction catalyzed by MgI2 etherate under solvent-free conditions,"Zhang, Xingxian; Weng, Guodong; Zhang, Yongdong; Li, Pengcheng","Tetrahedron (2015), 71(18), 2595-2602","Unique chemoselective Paal-Knorr reaction catalyzed by MgI2 etherate under solvent-free conditions | Zhang, Xingxian; Weng, Guodong; Zhang, Yongdong; Li, Pengcheng | Tetrahedron (2015), 71(18), 2595-2602","110-13-4, 2450-71-7",54609-19-7,,1698053-05-2,,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""2450-71-7"", ""smiles"": ""C#CCN""}]","[{""index"": 1, ""cas_rn"": ""54609-19-7"", ""yield_pct"": ""83"", ""smiles"": ""C#CCn1c(C)ccc1C""}]",[],"[{""index"": 1, ""cas_rn"": ""1698053-05-2""}]",[],"chemoselective, green chemistry, no solvent, Paal-Knorr reaction",
31-309-CAS-1465932,31-309-CAS-1465932,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,97,,,CC(=O)CCC(C)=O.NCCN(CCN)CCN,Cc1ccc(C)n1CCN(CCn1c(C)ccc1C)CCn1c(C)ccc1C,CC(=O)CCC(C)=O.NCCN(CCN)CCN>>Cc1ccc(C)n1CCN(CCn1c(C)ccc1C)CCn1c(C)ccc1C,Paal-Knorr pyrrole synthesis in water,"Akbaslar, Dilek; Demirkol, Onur; Giray, Sultan","Synthetic Communications (2014), 44(9), 1323-1332","Paal-Knorr pyrrole synthesis in water | Akbaslar, Dilek; Demirkol, Onur; Giray, Sultan | Synthetic Communications (2014), 44(9), 1323-1332","110-13-4, 4097-89-6",300684-42-8,,,7732-18-5,,,,,,"General/Typical Procedure: 2.General experimental procedure (1a-23a). A round bottom flask equipped with a magnetic stirrer was charged with primary aliphatic, aromatic amines (10 mmol), hexa-2,5-dione (10 mmol) and distilled water (5 mL). This suspension was refluxed at 100 °C for 15 minutes. The reaction was monitored by TLC (4:1 n-hexane/ethylacetate). After the reaction mixture was cooled to room temperature, the product was washed with water and recrystallized from methanol. The resulting product was identified using FT-IR and NMR spectroscopy. tris(2-(2,5-dimethyl-1H-pyrrol-1-yl)ethyl)amine (6a). pale yellow solid; yield 1.23 g (97 %). Reactant: Amine 6b (3.3 mmol). mp 111-112°C; υmax (KBr) 3093, 2966, 2930, 2895, 1517, 1299 ; δH (300 MHz, CDCl3; Me4Si) 5.89 (s, 6H), 3.84(t, J = 7.6 Hz, 6H ), 2.85 (t, J = 7.8 Hz, 6H) 2.35(s, 18H); δC (75 MHz, CDCl3; Me4Si) 127.27, 105.73, 55.85 , 42.47, 12.65. Found: C, 75.76; H, 9.55; N, 14.69. Calcd. for C24H36N4: C, 75.74; H, 9.53; N, 14.72 %.",1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""4097-89-6"", ""smiles"": ""NCCN(CCN)CCN""}]","[{""index"": 1, ""cas_rn"": ""300684-42-8"", ""yield_pct"": ""97"", ""smiles"": ""Cc1ccc(C)n1CCN(CCn1c(C)ccc1C)CCn1c(C)ccc1C""}]",[],[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr reaction",
31-309-CAS-14673230,31-309-CAS-14673230,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,92,,,CC(=O)CCC(C)=O.Nc1ccc(O)cc1,Cc1ccc(C)n1-c1ccc(O)cc1,CC(=O)CCC(C)=O.Nc1ccc(O)cc1>>Cc1ccc(C)n1-c1ccc(O)cc1,Green and Rapid Strategy for Synthesis of Novel and Known Pyrroles by the Use of Molybdate Sulfuric Acid,"Karami, Bahador; Khodabakhshi, Saeed; Jamshidi, Masih","Journal of the Chinese Chemical Society (Weinheim, Germany) (2013), 60(9), 1103-1106","Green and Rapid Strategy for Synthesis of Novel and Known Pyrroles by the Use of Molybdate Sulfuric Acid | Karami, Bahador; Khodabakhshi, Saeed; Jamshidi, Masih | Journal of the Chinese Chemical Society (Weinheim, Germany) (2013), 60(9), 1103-1106","110-13-4, 123-30-8",54609-09-5,,54970-95-5,,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""123-30-8"", ""smiles"": ""Nc1ccc(O)cc1""}]","[{""index"": 1, ""cas_rn"": ""54609-09-5"", ""yield_pct"": ""92"", ""smiles"": ""Cc1ccc(C)n1-c1ccc(O)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""54970-95-5""}]",[],"green chemistry, no solvent, modified Paal-Knorr reaction, reusable catalyst",
31-309-CAS-14691559,31-309-CAS-14691559,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,90,,,Nc1ccccc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccccc1,Nc1ccccc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccccc1,Vitamin B1 as a metal-free organocatalyst for greener Paal-Knorr pyrrole synthesis,"Darabi, Hossein Reza; Aghapoor, Kioumars; Darestani Farahani, Abbas; Mohsenzadeh, Farshid","Environmental Chemistry Letters (2012), 10(4), 369-375","Vitamin B1 as a metal-free organocatalyst for greener Paal-Knorr pyrrole synthesis | Darabi, Hossein Reza; Aghapoor, Kioumars; Darestani Farahani, Abbas; Mohsenzadeh, Farshid | Environmental Chemistry Letters (2012), 10(4), 369-375","62-53-3, 110-13-4",83-24-9,,59-43-8,64-17-5,,,,,,"General/Typical Procedure: General procedure for the acid-catalyzed Paal-Knorr pyrrole cyclocondensation Vitamin B1 (0.05 mmol) was well stirred in ethanol (2 mL) for a few minutes. Primary amine (1 mmol) and hexane-2,5-dione (1.2 mmol) were then added, and the mixture was stirred at room temperature for 1 h. The progress of the reaction was monitored by thin-layer chromatography or gas chromatography. The organic medium was removed with a rotary evaporator under reduced pressure. Water (5 mL) was added to the resulting solid mixture and extracted with ethyl acetate to afford the product 1. The crude product was passed through a short column of neutral alumina [eluted with ethyl acetate/hexane (3:7)] to give the pure products. Entry 1b, yield 90%.",1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""83-24-9"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccc(C)n1-c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""59-43-8""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, green chemistry-catalyst, conversion, 96%, Paal-Knorr pyrrole synthesis",
31-309-CAS-1471859,31-309-CAS-1471859,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,95,,,CC(=O)CCC(C)=O.Nc1cccc2ccccc12,Cc1ccc(C)n1-c1cccc2ccccc12,CC(=O)CCC(C)=O.Nc1cccc2ccccc12>>Cc1ccc(C)n1-c1cccc2ccccc12,Green and Rapid Strategy for Synthesis of Novel and Known Pyrroles by the Use of Molybdate Sulfuric Acid,"Karami, Bahador; Khodabakhshi, Saeed; Jamshidi, Masih","Journal of the Chinese Chemical Society (Weinheim, Germany) (2013), 60(9), 1103-1106","Green and Rapid Strategy for Synthesis of Novel and Known Pyrroles by the Use of Molybdate Sulfuric Acid | Karami, Bahador; Khodabakhshi, Saeed; Jamshidi, Masih | Journal of the Chinese Chemical Society (Weinheim, Germany) (2013), 60(9), 1103-1106","110-13-4, 134-32-7",18494-86-5,,54970-95-5,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""134-32-7"", ""smiles"": ""Nc1cccc2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""18494-86-5"", ""yield_pct"": ""95"", ""smiles"": ""Cc1ccc(C)n1-c1cccc2ccccc12""}]",[],"[{""index"": 1, ""cas_rn"": ""54970-95-5""}]",[],"green chemistry, no solvent, modified Paal-Knorr reaction, reusable catalyst",
31-309-CAS-14769058,31-309-CAS-14769058,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,90,,,CC(=O)CCC(C)=O.Nc1ccccn1,Cc1ccc(C)n1-c1ccccn1,CC(=O)CCC(C)=O.Nc1ccccn1>>Cc1ccc(C)n1-c1ccccn1,Unique chemoselective Paal-Knorr reaction catalyzed by MgI2 etherate under solvent-free conditions,"Zhang, Xingxian; Weng, Guodong; Zhang, Yongdong; Li, Pengcheng","Tetrahedron (2015), 71(18), 2595-2602","Unique chemoselective Paal-Knorr reaction catalyzed by MgI2 etherate under solvent-free conditions | Zhang, Xingxian; Weng, Guodong; Zhang, Yongdong; Li, Pengcheng | Tetrahedron (2015), 71(18), 2595-2602","110-13-4, 504-29-0",32570-88-0,,1698053-05-2,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""504-29-0"", ""smiles"": ""Nc1ccccn1""}]","[{""index"": 1, ""cas_rn"": ""32570-88-0"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccc(C)n1-c1ccccn1""}]",[],"[{""index"": 1, ""cas_rn"": ""1698053-05-2""}]",[],"chemoselective, green chemistry, no solvent, Paal-Knorr reaction",
31-309-CAS-14813198,31-309-CAS-14813198,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,82,,,CC(=O)CCC(C)=O.Nc1cccc2ccccc12,Cc1ccc(C)n1-c1cccc2ccccc12,CC(=O)CCC(C)=O.Nc1cccc2ccccc12>>Cc1ccc(C)n1-c1cccc2ccccc12,Simple Synthesis of Pyrroles Under Solvent-Free Conditions,"De, Surya K.","Synthetic Communications (2008), 38(16), 2768-2774","Simple Synthesis of Pyrroles Under Solvent-Free Conditions | De, Surya K. | Synthetic Communications (2008), 38(16), 2768-2774","110-13-4, 134-32-7",18494-86-5,,52093-27-3,,,,,,,"General/Typical Procedure: Typical Procedure A mixture of hexane-2,5-dione (684 mg, 6 mmol), aniline (465 mg, 5 mmol), and Pr(OTf)3 (294mg, 10mol%) was stirred at room temperature under solvent-free conditions for 2 h. After completion of the reaction, as indicated by thin layer chromotography (TLC), the reaction mixture was diluted with ethyl acetate. The organic layer was washed with brine, dried (MgSO4), and concentrated in vacuo. The residue was purified by silica-gel column chromatography (15% ethyl acetate in hexane) to afford the pure product (735 mg) in 86% yield. All compounds are known and were identified by comparison with those of the authentic samples.[9-15] 2,5-Dimethy-1-(naphthalene-1-yl)-1H-pyrrole (2i, entry 9): Yield 82%. Mp 120-121°C; 1H NMR (300 MHz, CDCl3 ) δ 1.91 (s, 6 H), 6.01 (s, 2 H), 7.15 (d, J = 8.2Hz, 1 H), 7.36-7.59 (m, 4 H), 7.94 (d, J = 8.2Hz, 2 H): HRMS calcd. for C16H15N: 221.1204; found: 221.1206. Anal. calcd. for C16H15N: C, 86.84; H, 6.83; N, 6.33. Found: C, 86.88; H, 6.85; N, 6.31.",1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""134-32-7"", ""smiles"": ""Nc1cccc2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""18494-86-5"", ""yield_pct"": ""82"", ""smiles"": ""Cc1ccc(C)n1-c1cccc2ccccc12""}]",[],"[{""index"": 1, ""cas_rn"": ""52093-27-3""}]",[],no solvent,
