reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-001-CAS-14203887,31-001-CAS-14203887,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,CCCCN.O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1,CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,CCCCN.O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1>>CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,"New succinamic acids, -γ-lactones, and -succinimides from (3-perfluoroalkyl-2-iodoalkyl)succinic acid anhydrides and amines","Brace, Neal O.; Mull, Steven G.","Journal of Fluorine Chemistry (2006), 127(1), 108-125","New succinamic acids, -γ-lactones, and -succinimides from (3-perfluoroalkyl-2-iodoalkyl)succinic acid anhydrides and amines | Brace, Neal O.; Mull, Steven G. | Journal of Fluorine Chemistry (2006), 127(1), 108-125","109-73-9, 674786-55-1",915798-04-8,,,"67-66-3, 108-88-3",,,,,,,2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""109-73-9"", ""smiles"": ""CCCCN""}, {""index"": 2, ""cas_rn"": ""674786-55-1"", ""smiles"": ""O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1""}]","[{""index"": 1, ""cas_rn"": ""915798-04-8"", ""yield_pct"": ""70"", ""smiles"": ""CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-66-3""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]","Dean-Stark trap used in stage 2, other product also detected",
31-366-CAS-11494707,31-366-CAS-11494707,Reaction_20251106_1106.rdf,Anhydride coupling,93,,,CC(=O)OC(C)=O.NC1CN2CCC1CC2,CC(=O)NC1CN2CCC1CC2,CC(=O)OC(C)=O.NC1CN2CCC1CC2>>CC(=O)NC1CN2CCC1CC2,3-amidoquinuclidine derivatives: synthesis and interaction with butyrylcholinesterase,"Odzak, Renata; Primozic, Ines; Tomic, Srdanka","Croatica Chemica Acta (2007), 80(1), 101-107","3-amidoquinuclidine derivatives: synthesis and interaction with butyrylcholinesterase | Odzak, Renata; Primozic, Ines; Tomic, Srdanka | Croatica Chemica Acta (2007), 80(1), 101-107","108-24-7, 6238-14-8",6238-15-9,,,108-24-7,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""6238-14-8"", ""smiles"": ""NC1CN2CCC1CC2""}]","[{""index"": 1, ""cas_rn"": ""6238-15-9"", ""yield_pct"": ""93"", ""smiles"": ""CC(=O)NC1CN2CCC1CC2""}]",[],[],"[{""index"": 1, ""cas_rn"": ""108-24-7""}]",,
31-366-CAS-1150023,31-366-CAS-1150023,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,NCC1CCCCC1.COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1OC,COc1ccc(-c2cc(NC(=O)NCC3CCCCC3)c(C(=O)O)s2)cc1OC,NCC1CCCCC1.COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1OC>>COc1ccc(-c2cc(NC(=O)NCC3CCCCC3)c(C(=O)O)s2)cc1OC,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","3218-02-8, 649757-43-7",845865-16-9,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. - a13-b56carbonylaminothiophene-2-carboxylic acid A13B56 White solid C21H26N2O5S 418.52 g.mol-1 Melting point : 188 °C IR (KBr) ν cm-1 = 3330 (NH), 2926, 1662 (C=O), 1645 (C=O), 1557, 1457, 1282, 910, 668",2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""3218-02-8"", ""smiles"": ""NCC1CCCCC1""}, {""index"": 2, ""cas_rn"": ""649757-43-7"", ""smiles"": ""COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""845865-16-9"", ""yield_pct"": ""70"", ""smiles"": ""COc1ccc(-c2cc(NC(=O)NCC3CCCCC3)c(C(=O)O)s2)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
31-366-CAS-11504372,31-366-CAS-11504372,Reaction_20251106_1106 (2).rdf,Anhydride coupling,81,,,NCc1ccccc1.O=C1CCCC(=O)O1,O=C1CCCC(=O)N1Cc1ccccc1,NCc1ccccc1.O=C1CCCC(=O)O1>>O=C1CCCC(=O)N1Cc1ccccc1,Lewis Acid-Hexamethyldisilazane-Promoted Efficient Synthesis of N-Alkyl- and N-Arylimide Derivatives,"Reddy, Paidi Yella; Kondo, Satoru; Toru, Takeshi; Ueno, Yoshio","Journal of Organic Chemistry (1997), 62(8), 2652-2654","Lewis Acid-Hexamethyldisilazane-Promoted Efficient Synthesis of N-Alkyl- and N-Arylimide Derivatives | Reddy, Paidi Yella; Kondo, Satoru; Toru, Takeshi; Ueno, Yoshio | Journal of Organic Chemistry (1997), 62(8), 2652-2654","100-46-9, 108-55-4",42856-43-9,"999-97-3, 7699-45-8",,71-43-2,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""100-46-9"", ""smiles"": ""NCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""108-55-4"", ""smiles"": ""O=C1CCCC(=O)O1""}]","[{""index"": 1, ""cas_rn"": ""42856-43-9"", ""yield_pct"": ""81"", ""smiles"": ""O=C1CCCC(=O)N1Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""999-97-3""}, {""index"": 2, ""cas_rn"": ""7699-45-8""}]",[],"[{""index"": 1, ""cas_rn"": ""71-43-2""}]",,
31-366-CAS-11516892,31-366-CAS-11516892,Reaction_20251106_1106 (1).rdf,Anhydride coupling,90,,,CCC(C)N.O=c1[nH]c2c(-c3ccc(Br)cc3)csc2c(=O)o1,CCC(C)NC(=O)Nc1c(-c2ccc(Br)cc2)csc1C(=O)O,CCC(C)N.O=c1[nH]c2c(-c3ccc(Br)cc3)csc2c(=O)o1>>CCC(C)NC(=O)Nc1c(-c2ccc(Br)cc2)csc1C(=O)O,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","13952-84-6, 649757-49-3",845864-25-7,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. carbonylaminothiophene-2-carboxylic acid A3B3 Yield: 90%",2,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""13952-84-6"", ""smiles"": ""CCC(C)N""}, {""index"": 2, ""cas_rn"": ""649757-49-3"", ""smiles"": ""O=c1[nH]c2c(-c3ccc(Br)cc3)csc2c(=O)o1""}]","[{""index"": 1, ""cas_rn"": ""845864-25-7"", ""yield_pct"": ""90"", ""smiles"": ""CCC(C)NC(=O)Nc1c(-c2ccc(Br)cc2)csc1C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
31-366-CAS-11518214,31-366-CAS-11518214,Reaction_20251106_1106.rdf,Anhydride coupling,92,,,CC(=O)OC(C)=O.Br.NC1CCOC1=O,CC(=O)NC1CCOC1=O,CC(=O)OC(C)=O.Br.NC1CCOC1=O>>CC(=O)NC1CCOC1=O,Additive-free chemoselective acylation of amines,"Temperini, Andrea; Terlizzi, Raffaella; Testaferri, Lorenzo; Tiecco, Marcello","Synthetic Communications (2010), 40(2), 295-302","Additive-free chemoselective acylation of amines | Temperini, Andrea; Terlizzi, Raffaella; Testaferri, Lorenzo; Tiecco, Marcello | Synthetic Communications (2010), 40(2), 295-302","108-24-7, 6305-38-0",114375-78-9,,,141-78-6,,,,,,"General/Typical Procedure: Acetylation Acetic anhydride (0.20 mL, 2.2 mmol) was added to a solution of 2-amino-2-methylpropan-1-ol (0.18 g, 2.0 mmol) in 4 mL of EtOAc. The resulting mixture was stirred, under nitrogen, for 18 h. Anhydrous potassium carbonate (0.55 g, 4.0 mmol) was added, and stirring was continued for few minutes (method B). The reaction mixture was then filtered through a celite path and the filtrate was concentrated. N-(2-Hydroxy-1,1-dimethyl)acetamide[3b] was obtained in 98% isolated yield (Table 1, entry 14). Table 1. Entry 4, yield 92%.",1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""6305-38-0"", ""smiles"": ""Br.NC1CCOC1=O""}]","[{""index"": 1, ""cas_rn"": ""114375-78-9"", ""yield_pct"": ""92"", ""smiles"": ""CC(=O)NC1CCOC1=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""141-78-6""}]",chemoselective,
31-366-CAS-11531250,31-366-CAS-11531250,Reaction_20251106_1106.rdf,Anhydride coupling,95,,,CC(C)(C)N.CC(=O)OC(C)=O,CC(=O)NC(C)(C)C,CC(C)(C)N.CC(=O)OC(C)=O>>CC(=O)NC(C)(C)C,Highly efficient chemoselective N-acylation with water microreaction system in the absence of catalyst,"Sato, Masahiro; Matsushima, Keiichiro; Kawanami, Hajime; Chatterjee, Maya; Yokoyama, Toshiro; Ikuhsima, Yutaka; Suzuki, Toshishige Maro","Lab on a Chip (2009), 9(20), 2877-2880","Highly efficient chemoselective N-acylation with water microreaction system in the absence of catalyst | Sato, Masahiro; Matsushima, Keiichiro; Kawanami, Hajime; Chatterjee, Maya; Yokoyama, Toshiro; Ikuhsima, Yutaka; Suzuki, Toshishige Maro | Lab on a Chip (2009), 9(20), 2877-2880","75-64-9, 108-24-7",762-84-5,7732-18-5,,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""75-64-9"", ""smiles"": ""CC(C)(C)N""}, {""index"": 2, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""762-84-5"", ""yield_pct"": ""95"", ""smiles"": ""CC(=O)NC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",[],[],"green chemistry, water mediated microreaction system used",
31-366-CAS-11531631,31-366-CAS-11531631,Reaction_20251106_1106 (2).rdf,Anhydride coupling,76,,,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O=C(OC(=O)C1CC1)C1CC1,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C(=O)C2CC2)CC[C@]314,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O=C(OC(=O)C1CC1)C1CC1>>COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C(=O)C2CC2)CC[C@]314,Palladium-catalyzed N-demethylation/N-acylation of some morphine and tropane alkaloids,"Carroll, Robert J.; Leisch, Hannes; Scocchera, Eric; Hudlicky, Tomas; Cox, D. Phillip","Advanced Synthesis & Catalysis (2008), 350(18), 2984-2992","Palladium-catalyzed N-demethylation/N-acylation of some morphine and tropane alkaloids | Carroll, Robert J.; Leisch, Hannes; Scocchera, Eric; Hudlicky, Tomas; Cox, D. Phillip | Advanced Synthesis & Catalysis (2008), 350(18), 2984-2992","125-29-1, 33993-24-7",2448-08-0,,3375-31-3,123-91-1,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""125-29-1"", ""smiles"": ""COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314""}, {""index"": 2, ""cas_rn"": ""33993-24-7"", ""smiles"": ""O=C(OC(=O)C1CC1)C1CC1""}]","[{""index"": 1, ""cas_rn"": ""2448-08-0"", ""yield_pct"": ""76"", ""smiles"": ""COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C(=O)C2CC2)CC[C@]314""}]",[],"[{""index"": 1, ""cas_rn"": ""3375-31-3""}]","[{""index"": 1, ""cas_rn"": ""123-91-1""}]",,
31-366-CAS-11548985,31-366-CAS-11548985,Reaction_20251106_1107.rdf,Anhydride coupling,72,,,Cl.NCc1ccc([N+](=O)[O-])cc1.O=C(O)CN1CCN(CC(=O)O)CCN(C2CCC(=O)OC2=O)CCN(CC(=O)O)CC1,O=C(O)CN1CCN(CC(=O)O)CCN(C(CCC(=O)NCc2ccc([N+](=O)[O-])cc2)C(=O)O)CCN(CC(=O)O)CC1,Cl.NCc1ccc([N+](=O)[O-])cc1.O=C(O)CN1CCN(CC(=O)O)CCN(C2CCC(=O)OC2=O)CCN(CC(=O)O)CC1>>O=C(O)CN1CCN(CC(=O)O)CCN(C(CCC(=O)NCc2ccc([N+](=O)[O-])cc2)C(=O)O)CCN(CC(=O)O)CC1,DOTAGA-Anhydride: A Valuable Building Block for the Preparation of DOTA-Like Chelating Agents,"Bernhard, Claire; Moreau, Mathieu; Lhenry, Damien; Goze, Christine; Boschetti, Frederic; Rousselin, Yoann; Brunotte, Francois; Denat, Franck","Chemistry - A European Journal (2012), 18(25), 7834-7841, S7834/1-S7834/17","DOTAGA-Anhydride: A Valuable Building Block for the Preparation of DOTA-Like Chelating Agents | Bernhard, Claire; Moreau, Mathieu; Lhenry, Damien; Goze, Christine; Boschetti, Frederic; Rousselin, Yoann; Brunotte, Francois; Denat, Franck | Chemistry - A European Journal (2012), 18(25), 7834-7841, S7834/1-S7834/17","18600-42-5, 1375475-53-8",1392477-80-3,121-44-8,,68-12-2,,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""18600-42-5"", ""smiles"": ""Cl.NCc1ccc([N+](=O)[O-])cc1""}, {""index"": 2, ""cas_rn"": ""1375475-53-8"", ""smiles"": ""O=C(O)CN1CCN(CC(=O)O)CCN(C2CCC(=O)OC2=O)CCN(CC(=O)O)CC1""}]","[{""index"": 1, ""cas_rn"": ""1392477-80-3"", ""yield_pct"": ""72"", ""smiles"": ""O=C(O)CN1CCN(CC(=O)O)CCN(C(CCC(=O)NCc2ccc([N+](=O)[O-])cc2)C(=O)O)CCN(CC(=O)O)CC1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",regioselective,
31-366-CAS-11564234,31-366-CAS-11564234,Reaction_20251106_1106 (2).rdf,Anhydride coupling,81,,,CC(=O)OC(C)=O.CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12,CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12,CC(=O)OC(C)=O.CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12>>CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12,"Microwave-assisted combinatorial synthesis of 2-alkyl-2-(N-arylsulfonylindol-3-yl)-3-N-acyl-5-aryl-1,3,4-oxadiazolines as anti-HIV-1 agents","Che, Zhi-Ping; Huang, Ning; Yu, Xiang; Yang, Liu-Meng; Ran, Jun-Qiang; Zhi, Xiaoyan; Xu, Hui; Zheng, Yong-Tang","Combinatorial Chemistry & High Throughput Screening (2013), 16(5), 400-407","Microwave-assisted combinatorial synthesis of 2-alkyl-2-(N-arylsulfonylindol-3-yl)-3-N-acyl-5-aryl-1,3,4-oxadiazolines as anti-HIV-1 agents | Che, Zhi-Ping; Huang, Ning; Yu, Xiang; Yang, Liu-Meng; Ran, Jun-Qiang; Zhi, Xiaoyan; Xu, Hui; Zheng, Yong-Tang | Combinatorial Chemistry & High Throughput Screening (2013), 16(5), 400-407","108-24-7, 1356239-40-1",1448331-97-2,,,,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""1356239-40-1"", ""smiles"": ""CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12""}]","[{""index"": 1, ""cas_rn"": ""1448331-97-2"", ""yield_pct"": ""81"", ""smiles"": ""CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12""}]",[],[],[],"combinatorial, microwave irradiation (120W), no solvent, sealed tube used, no experimental detail",
31-366-CAS-11597794,31-366-CAS-11597794,Reaction_20251106_1106 (2).rdf,Anhydride coupling,80,,,Cc1ccc(N)cc1.O=C1CCC(=O)O1,Cc1ccc(NC(=O)CCC(=O)O)cc1,Cc1ccc(N)cc1.O=C1CCC(=O)O1>>Cc1ccc(NC(=O)CCC(=O)O)cc1,Catalyst/ Surfactant Free Chemoselective Acylation of Amines in Water,"Dulla, Balakrishna; Vijayavardhini, Suryadevara; Rambau, Dandela; Anuradha, Vegendla; Rao, Mandava V. B.; Pal, Manojit","Current Green Chemistry (2014), 1(1), 73-79","Catalyst/ Surfactant Free Chemoselective Acylation of Amines in Water | Dulla, Balakrishna; Vijayavardhini, Suryadevara; Rambau, Dandela; Anuradha, Vegendla; Rao, Mandava V. B.; Pal, Manojit | Current Green Chemistry (2014), 1(1), 73-79","106-49-0, 108-30-5",37600-44-5,,,7732-18-5,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""106-49-0"", ""smiles"": ""Cc1ccc(N)cc1""}, {""index"": 2, ""cas_rn"": ""108-30-5"", ""smiles"": ""O=C1CCC(=O)O1""}]","[{""index"": 1, ""cas_rn"": ""37600-44-5"", ""yield_pct"": ""80"", ""smiles"": ""Cc1ccc(NC(=O)CCC(=O)O)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","chemoselective, green chemistry, in the presence of air",
31-366-CAS-11598907,31-366-CAS-11598907,Reaction_20251106_1106 (1).rdf,Anhydride coupling,86,,,CC(=O)OC(C)=O.O=C1NCCO1,CC(=O)N1CCOC1=O,CC(=O)OC(C)=O.O=C1NCCO1>>CC(=O)N1CCOC1=O,Silica sulfuric acid: a versatile and reusable heterogeneous catalyst for the synthesis of N-acyl carbamates and oxazolidinones under solvent-free conditions,"Wu, Liqiang; Yang, Xiaojuan; Yan, Fulin","Bulletin of the Chemical Society of Ethiopia (2011), 25(1), 151-155","Silica sulfuric acid: a versatile and reusable heterogeneous catalyst for the synthesis of N-acyl carbamates and oxazolidinones under solvent-free conditions | Wu, Liqiang; Yang, Xiaojuan; Yan, Fulin | Bulletin of the Chemical Society of Ethiopia (2011), 25(1), 151-155","108-24-7, 497-25-6",1432-43-5,,7664-93-9,,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""497-25-6"", ""smiles"": ""O=C1NCCO1""}]","[{""index"": 1, ""cas_rn"": ""1432-43-5"", ""yield_pct"": ""86"", ""smiles"": ""CC(=O)N1CCOC1=O""}]",[],"[{""index"": 1, ""cas_rn"": ""7664-93-9""}]",[],"solid-supported catalyst, catalyst on silica, silica used, no solvent",
31-366-CAS-11618611,31-366-CAS-11618611,Reaction_20251106_1106 (2).rdf,Anhydride coupling,76,,,O=C1C=CC(=O)O1.Cc1c(/N=N/C(C#N)=C(/N)N2CCCCC2)c(=O)n(-c2ccccc2)n1C,Cc1c(/N=N/C(C#N)=C(\N2CCCCC2)N2C(=O)C=CC2=O)c(=O)n(-c2ccccc2)n1C,O=C1C=CC(=O)O1.Cc1c(/N=N/C(C#N)=C(/N)N2CCCCC2)c(=O)n(-c2ccccc2)n1C>>Cc1c(/N=N/C(C#N)=C(\N2CCCCC2)N2C(=O)C=CC2=O)c(=O)n(-c2ccccc2)n1C,"Utility of Enaminonitriles in Heterocyclic Synthesis: Synthesis of Some New Azepine, Azocine, and Pyrroldione Derivatives","Fadda, Ahmed A.; Elattar, Khaled M.","Journal of Heterocyclic Chemistry (2014), 51(6), 1697-1704","Utility of Enaminonitriles in Heterocyclic Synthesis: Synthesis of Some New Azepine, Azocine, and Pyrroldione Derivatives | Fadda, Ahmed A.; Elattar, Khaled M. | Journal of Heterocyclic Chemistry (2014), 51(6), 1697-1704","108-31-6, 1700624-91-4",1700625-01-9,"127-09-3, 7647-01-0",,7732-18-5,,,,,,,2,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""108-31-6"", ""smiles"": ""O=C1C=CC(=O)O1""}, {""index"": 2, ""cas_rn"": ""1700624-91-4"", ""smiles"": ""Cc1c(/N=N/C(C#N)=C(/N)N2CCCCC2)c(=O)n(-c2ccccc2)n1C""}]","[{""index"": 1, ""cas_rn"": ""1700625-01-9"", ""yield_pct"": ""76"", ""smiles"": ""Cc1c(/N=N/C(C#N)=C(\\N2CCCCC2)N2C(=O)C=CC2=O)c(=O)n(-c2ccccc2)n1C""}]","[{""index"": 1, ""cas_rn"": ""127-09-3""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",,
31-366-CAS-1166846,31-366-CAS-1166846,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,NCc1ccc2c(c1)OCO2.O=c1[nH]c2cc(-c3ccccc3)sc2c(=O)o1,O=C(NCc1ccc2c(c1)OCO2)Nc1cc(-c2ccccc2)sc1C(=O)O,NCc1ccc2c(c1)OCO2.O=c1[nH]c2cc(-c3ccccc3)sc2c(=O)o1>>O=C(NCc1ccc2c(c1)OCO2)Nc1cc(-c2ccccc2)sc1C(=O)O,Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library,"Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain","Journal of Combinatorial Chemistry (2005), 7(2), 253-257","Solution-phase parallel synthesis of a 1140-member ureidothiophene carboxylic acid library | Le Foulon, Francois-Xavier; Braud, Emmanuelle; Fabis, Frederic; Lancelot, Jean-Charles; Rault, Sylvain | Journal of Combinatorial Chemistry (2005), 7(2), 253-257","2620-50-0, 478028-43-2",845865-67-0,7647-01-0,,7732-18-5,,,,,,"General/Typical Procedure: General procedure for parallel synthesis of ureidothiophene carboxylic acid library: In a typical run, we realized the reactions with 8 thiaisatoic anhydrides A{1-19} and 10 amines B{1-60}. In a crystallizing dish intended to one selected amine, we disposed 1 mmole of each of the eight anhydrides in 8 glass jars. Water (10 ml) was added to give an aqueous suspension of thiaisatoic anhydride and efficient magnetic stirring was performed. The addition of 2.2 mmoles of primary or secondary amines allowed the quick apparition of a solution. Magnetic stirring was pursued for 2 hours. About 5ml of a 37% hydrochloric acid solution were then added, the precipitate which was formed was filtered off and washed with water to give ureidothiophene carboxylic acids. Analysis by 1H NMR and LC/MS identified successful reaction. - a12-b23-carbonylaminothiophene-2-carboxylic acid A12B23 C20H16N2O5S 396.42 g.mol-1 1H NMR : δ (ppm) = 4.2 (s, 2H, NHCH2), 6.0 (s, 2H, CH2), 6.8 (d, 3JHH = 7.9 Hz, 1H, Har), 6.9 (s, 1H, Har), 7.0 (d, 3JHH = 7.9 Hz, 1H, Har), 7.7 (m, 6H, 5Har+NH), 8.3 (s, 1H, Hthiophene), 9.5 (broad s, 1H, NH), 13.2 (broad s, 1H, COOH)",2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""2620-50-0"", ""smiles"": ""NCc1ccc2c(c1)OCO2""}, {""index"": 2, ""cas_rn"": ""478028-43-2"", ""smiles"": ""O=c1[nH]c2cc(-c3ccccc3)sc2c(=O)o1""}]","[{""index"": 1, ""cas_rn"": ""845865-67-0"", ""yield_pct"": ""70"", ""smiles"": ""O=C(NCc1ccc2c(c1)OCO2)Nc1cc(-c2ccccc2)sc1C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","combinatorial, solution phase synthesis",
